order_id,customer_id,order_ts,region,status,quantity,unit_price,discount,net_amount
ORD-002572,CUST-5260,2025-11-20 11:04:20,south,shipped,1,243.07,5,238.07
ORD-002570,CUST-4853,2025-11-20 13:26:54,west,shipped,5,236.77,0,1183.85
ORD-002571,CUST-1367,2025-11-20 19:34:11,east,created,1,34.62,5,29.62
ORD-002569,CUST-1449,2025-11-20 22:58:03,east,created,2,170.28,15,325.56
ORD-002574,CUST-9832,2025-11-21 06:16:59,north,created,5,102.84,0,514.2
ORD-002576,CUST-2394,2025-11-21 10:54:23,west,created,2,212.9,5,420.8
ORD-002575,CUST-8771,2025-11-21 11:39:29,west,created,3,141.92,5,420.76
ORD-002573,CUST-9551,2025-11-21 18:40:58,south,returned,4,237.5,0,950.0
ORD-002577,CUST-9186,2025-11-21 21:29:48,east,shipped,1,234.52,10,224.52
ORD-002585,CUST-8273,2025-11-22 00:25:22,south,delivered,5,88.41,0,442.05
ORD-002584,CUST-8033,2025-11-22 00:55:58,east,returned,5,73.43,0,367.15
ORD-002580,CUST-7998,2025-11-22 01:36:09,west,shipped,5,114.53,0,572.65
ORD-002579,CUST-4757,2025-11-22 04:17:35,east,created,3,25.14,0,75.42
ORD-002582,CUST-7523,2025-11-22 06:36:59,east,created,1,198.07,5,193.07
ORD-002581,CUST-4672,2025-11-22 12:08:07,west,delivered,2,129.56,15,244.12
ORD-002578,CUST-8591,2025-11-22 14:16:33,west,created,5,227.4,0,1137.0
ORD-002587,CUST-1005,2025-11-22 18:17:47,south,delivered,3,142.52,0,427.56
ORD-002586,CUST-6825,2025-11-22 21:07:01,south,returned,1,105.69,0,105.69
ORD-002583,CUST-5637,2025-11-22 22:12:10,west,returned,5,232.66,15,1148.3
ORD-002597,CUST-8933,2025-11-23 02:22:43,south,delivered,4,213.61,5,849.44
ORD-002589,CUST-8856,2025-11-23 05:30:36,west,created,2,246.48,5,487.96
ORD-002594,CUST-1359,2025-11-23 06:01:42,east,delivered,3,198.24,15,579.72
ORD-002599,CUST-2587,2025-11-23 09:53:05,north,returned,4,210.83,0,843.32
ORD-002596,CUST-5737,2025-11-23 09:57:41,north,returned,3,167.82,0,503.46
ORD-002590,CUST-2461,2025-11-23 10:55:08,north,shipped,4,20.18,0,80.72
ORD-002593,CUST-5169,2025-11-23 11:41:42,north,returned,2,245.54,0,491.08
ORD-002591,CUST-5067,2025-11-23 13:01:30,south,shipped,1,152.83,15,137.83
ORD-002592,CUST-8784,2025-11-23 14:50:29,north,delivered,4,40.37,0,161.48
ORD-002598,CUST-1685,2025-11-23 19:54:17,north,returned,5,141.49,10,697.45
ORD-002588,CUST-4734,2025-11-23 22:21:28,north,returned,4,140.19,10,550.76
ORD-002595,CUST-3040,2025-11-23 22:26:17,north,returned,3,131.46,0,394.38
ORD-002603,CUST-6137,2025-11-24 01:47:41,north,created,3,94.97,0,284.91
ORD-002604,CUST-3958,2025-11-24 02:07:59,west,delivered,5,46.67,10,223.35
ORD-002607,CUST-3060,2025-11-24 03:38:28,east,delivered,4,88.88,5,350.52
ORD-002606,CUST-2013,2025-11-24 08:16:02,west,shipped,4,33.47,15,118.88
ORD-002600,CUST-4710,2025-11-24 11:53:08,south,returned,4,136.49,0,545.96
ORD-002605,CUST-1728,2025-11-24 12:47:20,north,created,2,178.79,5,352.58
ORD-002602,CUST-9302,2025-11-24 13:52:39,east,created,5,144.14,0,720.7
ORD-002601,CUST-7917,2025-11-24 22:26:41,south,returned,4,237.59,10,940.36
ORD-002608,CUST-1125,2025-11-25 01:47:22,north,delivered,5,28.12,5,135.6
ORD-002616,CUST-4750,2025-11-25 01:57:18,north,returned,3,156.86,0,470.58
ORD-002615,CUST-5738,2025-11-25 01:58:23,north,returned,2,196.05,0,392.1
ORD-002609,CUST-5099,2025-11-25 06:30:52,north,delivered,2,85.2,10,160.4
ORD-002613,CUST-6225,2025-11-25 08:02:11,south,created,5,120.9,0,604.5
ORD-002611,CUST-8140,2025-11-25 09:32:38,south,created,4,111.46,0,445.84
ORD-002614,CUST-5228,2025-11-25 14:43:30,west,shipped,4,45.75,0,183.0
ORD-002612,CUST-9028,2025-11-25 16:07:57,east,created,3,88.97,0,266.91
ORD-002610,CUST-5488,2025-11-25 20:16:14,west,returned,4,249.68,15,983.72
ORD-002619,CUST-2698,2025-11-26 02:52:43,south,delivered,5,30.82,0,154.1
ORD-002621,CUST-1245,2025-11-26 03:56:41,west,returned,1,193.72,10,183.72
ORD-002617,CUST-5818,2025-11-26 06:35:29,west,returned,2,42.83,0,85.66
ORD-002622,CUST-3094,2025-11-26 07:07:54,north,shipped,4,182.08,10,718.32
ORD-002618,CUST-6089,2025-11-26 14:36:30,south,delivered,4,178.08,5,707.32
ORD-002620,CUST-5115,2025-11-26 19:25:14,west,created,1,36.69,10,26.69
ORD-002629,CUST-1772,2025-11-27 01:08:40,west,delivered,3,202.28,0,606.84
ORD-002624,CUST-7963,2025-11-27 02:46:19,south,created,3,215.39,15,631.17
ORD-002625,CUST-5116,2025-11-27 08:19:50,west,delivered,2,27.57,10,45.14
ORD-002630,CUST-8654,2025-11-27 12:19:33,south,shipped,3,168.41,0,505.23
ORD-002627,CUST-3765,2025-11-27 13:24:59,east,shipped,5,97.33,15,471.65
ORD-002623,CUST-5476,2025-11-27 16:14:33,south,returned,4,233.72,0,934.88
ORD-002631,CUST-3525,2025-11-27 16:17:28,east,returned,1,41.18,0,41.18
ORD-002628,CUST-4810,2025-11-27 18:19:49,east,delivered,3,45.06,15,120.18
ORD-002626,CUST-7322,2025-11-27 19:22:48,north,returned,2,116.07,15,217.14
ORD-002634,CUST-9894,2025-11-28 02:12:46,north,returned,4,98.1,0,392.4
ORD-002632,CUST-4379,2025-11-28 08:50:36,east,shipped,4,118.02,5,467.08
ORD-002633,CUST-9829,2025-11-28 13:49:02,south,created,4,54.88,0,219.52
ORD-002636,CUST-6324,2025-11-28 19:51:16,south,delivered,4,158.09,0,632.36
ORD-002635,CUST-6389,2025-11-28 23:07:55,south,created,2,209.27,0,418.54
ORD-002637,CUST-1193,2025-11-29 01:18:07,north,created,3,214.23,0,642.69
ORD-002642,CUST-3020,2025-11-29 05:21:18,west,delivered,3,71.62,10,204.86
ORD-002639,CUST-5163,2025-11-29 09:15:43,east,delivered,3,247.39,0,742.17
ORD-002638,CUST-5695,2025-11-29 18:43:15,north,returned,4,118.53,10,464.12
ORD-002640,CUST-4444,2025-11-29 19:28:54,east,created,3,115.46,10,336.38
ORD-002641,CUST-8378,2025-11-29 20:06:53,north,created,4,156.65,0,626.6
ORD-002643,CUST-7972,2025-11-29 21:20:50,south,created,5,187.81,10,929.05
ORD-002650,CUST-2916,2025-11-30 00:32:33,south,shipped,2,49.24,0,98.48
ORD-002648,CUST-2690,2025-11-30 05:29:45,north,returned,5,70.33,10,341.65
ORD-002649,CUST-4442,2025-11-30 06:16:37,north,shipped,1,107.1,0,107.1
ORD-002646,CUST-5139,2025-11-30 06:22:21,east,shipped,5,142.01,5,705.05
ORD-002645,CUST-7174,2025-11-30 08:28:00,north,created,4,175.04,0,700.16
ORD-002644,CUST-3176,2025-11-30 17:27:08,north,delivered,3,128.09,15,369.27
ORD-002651,CUST-2032,2025-11-30 19:00:22,west,returned,2,223.91,0,447.82
ORD-002647,CUST-4709,2025-11-30 21:34:06,west,shipped,2,210.44,15,405.88
ORD-002655,CUST-9361,2025-12-01 01:43:28,west,delivered,2,165.67,0,331.34
ORD-002657,CUST-6183,2025-12-01 03:33:20,north,created,4,218.59,10,864.36
ORD-002653,CUST-5841,2025-12-01 06:53:38,east,returned,1,17.63,0,17.63
ORD-002656,CUST-3265,2025-12-01 07:05:57,east,delivered,4,199.01,10,786.04
ORD-002658,CUST-8488,2025-12-01 14:43:09,south,created,2,187.33,0,374.66
ORD-002660,CUST-1754,2025-12-01 15:52:15,west,returned,1,92.88,15,77.88
ORD-002654,CUST-4854,2025-12-01 20:08:07,east,delivered,1,82.86,15,67.86
ORD-002659,CUST-6397,2025-12-01 21:25:13,west,returned,3,207.08,0,621.24
ORD-002652,CUST-9321,2025-12-01 22:59:16,west,returned,4,41.93,0,167.72
ORD-002661,CUST-1213,2025-12-01 23:34:03,west,delivered,4,78.14,0,312.56
ORD-002668,CUST-8024,2025-12-02 06:34:32,east,returned,1,102.18,10,92.18
ORD-002666,CUST-9650,2025-12-02 08:31:21,west,created,4,157.63,0,630.52
ORD-002662,CUST-4683,2025-12-02 10:16:27,north,returned,1,181.61,15,166.61
ORD-002664,CUST-4189,2025-12-02 15:39:07,west,shipped,5,159.57,0,797.85
ORD-002665,CUST-9753,2025-12-02 20:39:39,west,shipped,3,145.18,5,430.54
ORD-002669,CUST-1382,2025-12-02 21:39:08,south,shipped,1,148.8,5,143.8
ORD-002667,CUST-8951,2025-12-02 22:22:06,north,delivered,4,139.35,15,542.4
ORD-002663,CUST-5405,2025-12-02 22:31:22,west,created,5,91.12,5,450.6
ORD-002673,CUST-2478,2025-12-03 05:01:23,west,delivered,4,129.36,0,517.44
ORD-002670,CUST-6873,2025-12-03 16:32:59,south,returned,1,46.18,15,31.18
ORD-002672,CUST-6498,2025-12-03 18:35:11,east,created,1,199.23,0,199.23
ORD-002671,CUST-1095,2025-12-03 20:48:45,east,shipped,1,86.14,0,86.14
ORD-002683,CUST-5587,2025-12-04 00:11:02,north,created,5,158.59,15,777.95
ORD-002680,CUST-1295,2025-12-04 01:48:44,north,returned,3,131.78,0,395.34
ORD-002675,CUST-7599,2025-12-04 05:00:57,west,delivered,1,158.01,10,148.01
ORD-002677,CUST-7003,2025-12-04 09:41:57,south,created,1,205.62,0,205.62
ORD-002681,CUST-7717,2025-12-04 10:00:59,north,returned,2,232.46,0,464.92
ORD-002676,CUST-8823,2025-12-04 12:10:13,north,returned,2,53.24,10,96.48
ORD-002682,CUST-5562,2025-12-04 17:06:44,south,shipped,2,64.65,0,129.3
ORD-002678,CUST-7108,2025-12-04 17:41:54,north,delivered,5,96.45,0,482.25
ORD-002674,CUST-2582,2025-12-04 19:43:36,south,delivered,5,58.45,0,292.25
ORD-002679,CUST-1047,2025-12-04 21:02:36,south,shipped,4,198.18,0,792.72
ORD-002690,CUST-6143,2025-12-05 00:32:07,north,returned,1,205.27,10,195.27
ORD-002689,CUST-4270,2025-12-05 01:35:47,north,returned,1,207.89,0,207.89
ORD-002694,CUST-7773,2025-12-05 03:12:26,south,returned,3,239.79,0,719.37
ORD-002686,CUST-1966,2025-12-05 03:19:48,north,delivered,4,30.49,0,121.96
ORD-002684,CUST-3994,2025-12-05 05:51:31,east,returned,5,168.21,10,831.05
ORD-002693,CUST-7752,2025-12-05 12:32:49,south,delivered,5,145.5,0,727.5
ORD-002688,CUST-1714,2025-12-05 13:12:23,south,returned,2,115.44,15,215.88
ORD-002685,CUST-2187,2025-12-05 14:10:50,east,created,2,36.17,5,67.34
ORD-002691,CUST-2419,2025-12-05 18:21:23,east,delivered,3,227.92,15,668.76
ORD-002692,CUST-3307,2025-12-05 20:39:41,west,returned,3,68.35,15,190.05
ORD-002687,CUST-2789,2025-12-05 23:55:06,north,delivered,1,158.45,5,153.45
ORD-002695,CUST-4493,2025-12-06 02:34:29,north,delivered,3,205.57,0,616.71
ORD-002696,CUST-7607,2025-12-06 08:04:29,south,created,3,25.67,0,77.01
ORD-002700,CUST-5118,2025-12-06 10:54:25,south,delivered,5,143.77,15,703.85
ORD-002699,CUST-1637,2025-12-06 15:37:44,west,shipped,3,245.07,5,730.21
ORD-002697,CUST-6897,2025-12-06 15:56:29,east,shipped,4,224.71,0,898.84
ORD-002698,CUST-7892,2025-12-06 19:17:40,north,returned,3,219.77,0,659.31
ORD-002701,CUST-7268,2025-12-06 22:57:36,east,returned,2,89.71,0,179.42
ORD-002704,CUST-3994,2025-12-07 00:21:15,north,delivered,4,52.47,10,199.88
ORD-002705,CUST-6070,2025-12-07 01:00:11,north,shipped,3,40.18,5,115.54
ORD-002707,CUST-3331,2025-12-07 11:57:41,east,returned,5,246.78,0,1233.9
ORD-002703,CUST-6497,2025-12-07 12:49:54,north,delivered,1,107.47,5,102.47
ORD-002702,CUST-1869,2025-12-07 16:13:14,west,delivered,5,26.15,0,130.75
ORD-002706,CUST-8580,2025-12-07 18:28:40,west,created,1,238.49,0,238.49
ORD-002716,CUST-1788,2025-12-08 00:21:14,west,delivered,2,171.61,0,343.22
ORD-002713,CUST-6567,2025-12-08 01:09:53,west,delivered,4,163.92,10,645.68
ORD-002711,CUST-1173,2025-12-08 05:44:57,west,created,5,98.98,0,494.9
ORD-002710,CUST-3215,2025-12-08 06:38:06,west,delivered,1,224.85,15,209.85
ORD-002712,CUST-4515,2025-12-08 06:39:58,east,delivered,1,90.08,0,90.08
ORD-002717,CUST-1199,2025-12-08 07:24:02,north,created,5,65.81,0,329.05
ORD-002709,CUST-6163,2025-12-08 09:45:33,north,shipped,5,102.17,0,510.85
ORD-002714,CUST-2636,2025-12-08 16:07:37,south,shipped,1,239.63,5,234.63
ORD-002715,CUST-6797,2025-12-08 21:28:37,east,created,4,154.82,0,619.28
ORD-002708,CUST-3755,2025-12-08 23:04:39,north,returned,1,176.38,0,176.38
ORD-002721,CUST-1544,2025-12-09 02:09:35,west,returned,1,99.92,0,99.92
ORD-002724,CUST-5375,2025-12-09 04:33:44,south,shipped,2,249.09,10,488.18
ORD-002719,CUST-2536,2025-12-09 08:03:36,east,shipped,1,31.92,0,31.92
ORD-002725,CUST-7143,2025-12-09 08:11:34,north,created,5,214.35,0,1071.75
ORD-002722,CUST-1314,2025-12-09 14:28:58,west,created,5,236.03,0,1180.15
ORD-002718,CUST-4514,2025-12-09 15:35:52,north,delivered,3,44.62,0,133.86
ORD-002723,CUST-8196,2025-12-09 17:23:06,east,created,1,143.48,15,128.48
ORD-002720,CUST-7124,2025-12-09 20:38:48,east,shipped,5,99.41,0,497.05
ORD-002731,CUST-7910,2025-12-10 01:41:21,east,shipped,1,149.26,15,134.26
ORD-002730,CUST-6423,2025-12-10 03:28:04,north,created,2,200.48,0,400.96
ORD-002734,CUST-1106,2025-12-10 10:15:08,east,returned,2,201.73,10,393.46
ORD-002728,CUST-4008,2025-12-10 10:24:29,north,returned,3,74.95,5,219.85
ORD-002726,CUST-6475,2025-12-10 11:56:43,north,shipped,4,122.74,0,490.96
ORD-002733,CUST-2448,2025-12-10 13:58:55,west,returned,1,50.59,0,50.59
ORD-002735,CUST-9897,2025-12-10 16:25:32,east,shipped,3,192.25,10,566.75
ORD-002727,CUST-2194,2025-12-10 17:57:28,south,returned,2,163.73,0,327.46
ORD-002732,CUST-7783,2025-12-10 18:35:03,east,shipped,1,164.74,10,154.74
ORD-002729,CUST-2001,2025-12-10 22:51:18,south,shipped,5,74.87,10,364.35
ORD-002739,CUST-3065,2025-12-11 00:02:23,west,created,4,224.13,15,881.52
ORD-002738,CUST-4056,2025-12-11 02:49:49,east,returned,4,101.96,10,397.84
ORD-002737,CUST-7866,2025-12-11 06:31:25,north,shipped,1,69.27,0,69.27
ORD-002736,CUST-7938,2025-12-11 11:20:53,south,returned,2,154.45,10,298.9
ORD-002740,CUST-4697,2025-12-11 20:03:05,north,shipped,1,203.27,0,203.27
ORD-002743,CUST-2743,2025-12-12 04:04:48,west,shipped,3,147.9,5,438.7
ORD-002745,CUST-2543,2025-12-12 13:53:52,north,created,4,54.36,15,202.44
ORD-002747,CUST-3532,2025-12-12 18:30:52,west,shipped,5,245.09,10,1215.45
ORD-002742,CUST-3039,2025-12-12 19:00:52,west,created,3,228.12,10,674.36
ORD-002744,CUST-2336,2025-12-12 21:25:41,east,returned,5,102.29,10,501.45
ORD-002746,CUST-9765,2025-12-12 21:59:10,south,created,3,230.53,5,686.59
ORD-002741,CUST-2621,2025-12-12 23:33:28,south,created,4,179.6,0,718.4
ORD-002749,CUST-3662,2025-12-13 00:02:39,north,shipped,2,184.76,5,364.52
ORD-002753,CUST-4215,2025-12-13 00:22:17,south,created,3,150.66,15,436.98
ORD-002752,CUST-9599,2025-12-13 03:59:39,north,returned,2,186.82,15,358.64
ORD-002750,CUST-9792,2025-12-13 04:38:26,south,shipped,5,65.23,0,326.15
ORD-002756,CUST-1678,2025-12-13 04:45:23,north,returned,2,102.64,0,205.28
ORD-002754,CUST-1830,2025-12-13 10:05:06,south,shipped,2,23.49,0,46.98
ORD-002751,CUST-5545,2025-12-13 10:08:55,west,delivered,2,28.9,0,57.8
ORD-002755,CUST-9159,2025-12-13 13:04:37,south,created,2,45.69,5,86.38
ORD-002757,CUST-5152,2025-12-13 14:24:47,south,created,3,223.29,5,664.87
ORD-002758,CUST-4781,2025-12-13 16:01:07,west,returned,1,95.94,10,85.94
ORD-002759,CUST-2572,2025-12-13 22:14:58,south,shipped,3,108.5,10,315.5
ORD-002748,CUST-1875,2025-12-13 23:56:01,north,shipped,3,92.95,0,278.85
ORD-002761,CUST-1669,2025-12-14 05:47:36,south,created,3,103.86,10,301.58
ORD-002763,CUST-2329,2025-12-14 07:23:30,north,returned,4,53.12,10,202.48
ORD-002762,CUST-9867,2025-12-14 10:02:43,north,returned,1,76.96,15,61.96
ORD-002764,CUST-7011,2025-12-14 14:46:37,east,returned,4,18.29,0,73.16
ORD-002760,CUST-2468,2025-12-14 15:08:08,north,returned,1,168.16,10,158.16
ORD-002770,CUST-7313,2025-12-15 04:54:14,west,created,4,59.6,0,238.4
ORD-002771,CUST-5189,2025-12-15 07:52:49,west,shipped,1,84.45,0,84.45
ORD-002765,CUST-7277,2025-12-15 08:30:53,west,shipped,4,239.2,0,956.8
ORD-002772,CUST-6252,2025-12-15 09:42:17,south,created,3,236.1,10,698.3
ORD-002774,CUST-4933,2025-12-15 11:19:41,north,returned,5,233.62,0,1168.1
ORD-002766,CUST-6931,2025-12-15 13:10:04,north,delivered,1,149.03,5,144.03
ORD-002773,CUST-1643,2025-12-15 19:26:06,west,created,5,214.79,15,1058.95
ORD-002768,CUST-6016,2025-12-15 22:00:53,south,shipped,4,107.01,0,428.04
ORD-002769,CUST-5952,2025-12-15 23:33:52,west,shipped,5,112.96,0,564.8
ORD-002767,CUST-5923,2025-12-15 23:53:06,north,returned,5,82.43,0,412.15
ORD-002775,CUST-4922,2025-12-16 04:52:40,east,returned,2,62.24,0,124.48
ORD-002777,CUST-1569,2025-12-16 08:46:13,north,created,2,76.27,0,152.54
ORD-002776,CUST-1943,2025-12-16 13:16:38,south,shipped,2,223.91,15,432.82
ORD-002782,CUST-9237,2025-12-16 13:55:09,north,returned,4,105.86,15,408.44
ORD-002778,CUST-9183,2025-12-16 14:46:11,north,delivered,3,214.36,10,633.08
ORD-002779,CUST-7396,2025-12-16 20:31:27,east,returned,3,101.9,5,300.7
ORD-002781,CUST-7073,2025-12-16 20:32:46,west,delivered,3,242.26,5,721.78
ORD-002780,CUST-5395,2025-12-16 23:08:46,east,shipped,3,202.08,5,601.24
ORD-002788,CUST-5684,2025-12-17 01:54:59,east,shipped,3,57.67,0,173.01
ORD-002786,CUST-3977,2025-12-17 04:06:30,south,created,4,85.99,5,338.96
ORD-002789,CUST-7806,2025-12-17 04:14:09,east,delivered,2,201.27,0,402.54
ORD-002787,CUST-3239,2025-12-17 08:43:24,east,created,4,219.48,0,877.92
ORD-002783,CUST-6623,2025-12-17 10:23:47,east,created,3,44.72,0,134.16
ORD-002785,CUST-3336,2025-12-17 11:45:48,east,returned,3,58.56,5,170.68
ORD-002784,CUST-6440,2025-12-17 22:30:45,east,created,5,178.97,0,894.85
ORD-002791,CUST-1296,2025-12-18 01:05:30,north,returned,4,68.11,15,257.44
ORD-002795,CUST-9160,2025-12-18 01:46:11,north,returned,3,77.76,15,218.28
ORD-002792,CUST-3327,2025-12-18 04:22:41,north,delivered,5,208.16,0,1040.8
ORD-002794,CUST-5577,2025-12-18 06:24:57,west,returned,3,206.68,15,605.04
ORD-002793,CUST-5601,2025-12-18 11:35:24,south,shipped,5,119.96,10,589.8
ORD-002797,CUST-8582,2025-12-18 16:29:31,south,returned,2,67.3,5,129.6
ORD-002796,CUST-1414,2025-12-18 19:15:41,west,delivered,2,166.06,0,332.12
ORD-002790,CUST-8418,2025-12-18 20:37:41,west,shipped,2,183.82,0,367.64
ORD-002798,CUST-8668,2025-12-19 00:07:26,north,delivered,3,110.58,0,331.74
ORD-002802,CUST-4192,2025-12-19 04:21:57,west,created,2,90.15,15,165.3
ORD-002804,CUST-4251,2025-12-19 04:25:41,south,returned,4,248.46,0,993.84
ORD-002801,CUST-3919,2025-12-19 04:39:40,north,delivered,1,231.38,5,226.38
ORD-002799,CUST-6850,2025-12-19 05:33:08,west,created,1,166.74,0,166.74
ORD-002803,CUST-3022,2025-12-19 07:55:23,west,created,5,85.76,10,418.8
ORD-002807,CUST-4493,2025-12-19 08:32:33,south,shipped,3,242.09,0,726.27
ORD-002806,CUST-8940,2025-12-19 08:57:40,east,shipped,1,156.22,0,156.22
ORD-002805,CUST-3525,2025-12-19 18:51:48,west,shipped,5,96.28,15,466.4
ORD-002800,CUST-6332,2025-12-19 23:37:55,north,created,1,232.98,0,232.98
ORD-002811,CUST-8522,2025-12-20 01:39:31,south,returned,4,36.53,0,146.12
ORD-002813,CUST-3042,2025-12-20 05:40:43,west,created,1,38.19,5,33.19
ORD-002812,CUST-9284,2025-12-20 05:46:01,south,returned,5,131.99,0,659.95
ORD-002810,CUST-9311,2025-12-20 12:44:36,north,returned,2,114.46,0,228.92
ORD-002809,CUST-4638,2025-12-20 12:53:24,south,shipped,3,100.44,5,296.32
ORD-002808,CUST-4114,2025-12-20 19:00:47,south,created,4,68.31,10,263.24
ORD-002817,CUST-9328,2025-12-21 00:36:53,north,delivered,2,238.79,15,462.58
ORD-002821,CUST-9709,2025-12-21 02:01:04,east,returned,1,215.94,0,215.94
ORD-002814,CUST-3996,2025-12-21 03:15:49,west,returned,5,67.23,10,326.15
ORD-002816,CUST-3378,2025-12-21 07:38:21,south,shipped,4,192.13,0,768.52
ORD-002815,CUST-7595,2025-12-21 17:25:14,south,delivered,3,140.52,0,421.56
ORD-002822,CUST-1103,2025-12-21 17:40:44,east,shipped,4,79.81,0,319.24
ORD-002819,CUST-3998,2025-12-21 22:29:53,east,shipped,3,110.18,5,325.54
ORD-002818,CUST-3527,2025-12-21 22:59:10,south,shipped,3,249.33,0,747.99
ORD-002820,CUST-4968,2025-12-21 23:08:07,west,shipped,3,169.18,5,502.54
ORD-002834,CUST-7651,2025-12-22 01:19:22,west,shipped,5,148.13,5,735.65
ORD-002826,CUST-8801,2025-12-22 01:38:22,east,delivered,1,88.75,0,88.75
ORD-002824,CUST-7574,2025-12-22 02:05:14,east,returned,2,197.07,0,394.14
ORD-002832,CUST-9128,2025-12-22 03:29:55,south,created,2,171.67,0,343.34
ORD-002823,CUST-6307,2025-12-22 05:24:23,north,created,3,196.46,15,574.38
ORD-002831,CUST-1297,2025-12-22 09:14:02,south,returned,4,203.81,0,815.24
ORD-002828,CUST-6606,2025-12-22 12:00:46,west,delivered,3,31.92,10,85.76
ORD-002830,CUST-9137,2025-12-22 13:01:31,south,created,5,90.44,10,442.2
ORD-002827,CUST-2102,2025-12-22 13:24:32,north,returned,3,148.64,0,445.92
ORD-002833,CUST-4991,2025-12-22 15:39:20,west,returned,2,87.26,0,174.52
ORD-002829,CUST-2496,2025-12-22 20:58:47,west,shipped,1,148.85,15,133.85
ORD-002825,CUST-8758,2025-12-22 23:54:54,east,returned,2,149.16,15,283.32
ORD-002835,CUST-4790,2025-12-23 02:54:33,south,shipped,2,115.2,5,225.4
ORD-002839,CUST-6486,2025-12-23 06:36:54,south,created,1,239.15,15,224.15
ORD-002838,CUST-7262,2025-12-23 11:58:18,east,shipped,1,156.62,15,141.62
ORD-002836,CUST-1463,2025-12-23 16:45:43,east,returned,4,168.23,15,657.92
ORD-002837,CUST-4407,2025-12-23 22:58:21,east,shipped,5,113.78,0,568.9
ORD-002844,CUST-6071,2025-12-24 03:14:28,west,shipped,5,120.24,5,596.2
ORD-002842,CUST-1019,2025-12-24 05:06:26,west,returned,4,16.62,0,66.48
ORD-002845,CUST-1553,2025-12-24 09:21:16,east,created,4,224.27,5,892.08
ORD-002840,CUST-2134,2025-12-24 12:48:53,north,delivered,1,52.26,10,42.26
ORD-002843,CUST-8131,2025-12-24 18:04:25,west,delivered,4,86.95,10,337.8
ORD-002841,CUST-5633,2025-12-24 20:29:58,west,delivered,4,204.78,0,819.12
ORD-002848,CUST-6867,2025-12-25 05:00:03,west,shipped,4,33.58,15,119.32
ORD-002846,CUST-4614,2025-12-25 17:07:17,south,created,4,72.4,0,289.6
ORD-002849,CUST-7077,2025-12-25 21:36:39,west,created,3,63.38,15,175.14
ORD-002847,CUST-7989,2025-12-25 22:26:40,south,returned,5,188.69,0,943.45
ORD-002850,CUST-9667,2025-12-26 05:51:55,west,returned,3,97.19,0,291.57
ORD-002853,CUST-5786,2025-12-26 08:03:40,east,delivered,3,243.51,0,730.53
ORD-002855,CUST-5670,2025-12-26 08:14:36,east,returned,3,79.81,5,234.43
ORD-002851,CUST-2283,2025-12-26 11:25:58,east,delivered,2,115.24,0,230.48
ORD-002854,CUST-2987,2025-12-26 14:24:01,south,shipped,1,201.05,0,201.05
ORD-002852,CUST-7782,2025-12-26 23:56:14,west,shipped,5,107.47,0,537.35
ORD-002859,CUST-8299,2025-12-27 04:41:59,north,shipped,2,52.06,0,104.12
ORD-002856,CUST-3807,2025-12-27 05:19:10,south,created,1,138.57,15,123.57
ORD-002862,CUST-1610,2025-12-27 08:53:58,north,created,5,46.0,0,230.0
ORD-002860,CUST-8846,2025-12-27 11:53:57,east,delivered,1,217.2,0,217.2
ORD-002861,CUST-7763,2025-12-27 13:29:27,east,returned,2,82.46,15,149.92
ORD-002863,CUST-5987,2025-12-27 13:53:24,north,shipped,3,80.36,5,236.08
ORD-002858,CUST-9558,2025-12-27 21:12:47,east,created,5,172.22,10,851.1
ORD-002857,CUST-3102,2025-12-27 22:02:36,west,shipped,5,92.12,5,455.6
ORD-002866,CUST-8722,2025-12-28 00:05:03,west,created,2,92.73,0,185.46
ORD-002869,CUST-7078,2025-12-28 01:44:59,south,delivered,2,234.62,10,459.24
ORD-002870,CUST-3581,2025-12-28 04:56:30,north,shipped,2,59.77,5,114.54
ORD-002868,CUST-7355,2025-12-28 08:03:24,north,created,3,178.5,5,530.5
ORD-002864,CUST-3317,2025-12-28 12:57:11,north,shipped,5,27.83,0,139.15
ORD-002867,CUST-5277,2025-12-28 13:07:30,east,shipped,5,158.23,0,791.15
ORD-002865,CUST-6461,2025-12-28 14:19:34,east,returned,1,62.95,5,57.95
ORD-002875,CUST-4085,2025-12-29 01:22:00,east,shipped,3,30.14,0,90.42
ORD-002873,CUST-6141,2025-12-29 05:07:43,east,returned,5,210.33,0,1051.65
ORD-002876,CUST-9791,2025-12-29 13:20:52,north,shipped,3,28.73,0,86.19
ORD-002871,CUST-5343,2025-12-29 14:48:10,south,created,3,122.52,0,367.56
ORD-002877,CUST-5592,2025-12-29 15:22:08,west,delivered,2,206.54,10,403.08
ORD-002872,CUST-8385,2025-12-29 21:05:49,west,returned,1,85.8,15,70.8
ORD-002874,CUST-2469,2025-12-29 23:32:35,west,returned,5,240.43,0,1202.15
ORD-002879,CUST-4830,2025-12-30 00:20:21,south,created,5,248.59,10,1232.95
ORD-002878,CUST-3612,2025-12-30 07:14:39,south,shipped,4,191.63,15,751.52
ORD-002880,CUST-2766,2025-12-30 07:50:49,south,created,2,92.59,10,175.18
ORD-002881,CUST-5155,2025-12-30 14:51:55,west,returned,2,20.16,0,40.32
ORD-002882,CUST-8008,2025-12-30 16:36:47,east,created,1,187.5,0,187.5
ORD-002883,CUST-8837,2025-12-30 22:11:50,east,delivered,4,216.14,0,864.56
